,Date,Time,LEVEL,WSE_ft,TEMPERATURE
17967,4/6/2019 0:00,3:30:00,0.848,9.255,16.3
17968,4/6/2019 0:00,3:45:00,0.851,9.258,16.2
17969,4/6/2019 0:00,4:00:00,0.847,9.254,16.1
17970,4/6/2019 0:00,4:15:00,0.845,9.252,16
17971,4/6/2019 0:00,4:30:00,0.849,9.256,15.9
17972,4/6/2019 0:00,4:45:00,0.843,9.25,15.8
17973,4/6/2019 0:00,5:00:00,0.847,9.254,15.7
17974,4/6/2019 0:00,5:15:00,0.846,9.253,15.6
17975,4/6/2019 0:00,5:30:00,0.843,9.25,15.6
17976,4/6/2019 0:00,5:45:00,0.846,9.253,15.5
17977,4/6/2019 0:00,6:00:00,0.843,9.25,15.4
17978,4/6/2019 0:00,6:15:00,0.842,9.249,15.3
17979,4/6/2019 0:00,6:30:00,0.844,9.251,15.2
17980,4/6/2019 0:00,6:45:00,0.842,9.249,15.1
17981,4/6/2019 0:00,7:00:00,0.842,9.249,15
17982,4/6/2019 0:00,7:15:00,0.841,9.248,14.9
17983,4/6/2019 0:00,7:30:00,0.839,9.246,14.9
17984,4/6/2019 0:00,7:45:00,0.845,9.252,14.9
17985,4/6/2019 0:00,8:00:00,0.844,9.251,15
17986,4/6/2019 0:00,8:15:00,0.841,9.248,15
17987,4/6/2019 0:00,8:30:00,0.842,9.249,15.1
17988,4/6/2019 0:00,8:45:00,0.844,9.251,15.3
17989,4/6/2019 0:00,9:00:00,0.842,9.249,15.6
17990,4/6/2019 0:00,9:15:00,0.843,9.25,15.8
17991,4/6/2019 0:00,9:30:00,0.848,9.255,16.1
17992,4/6/2019 0:00,9:45:00,0.843,9.25,16.3
17993,4/6/2019 0:00,10:00:00,0.846,9.253,16.5
17994,4/6/2019 0:00,10:15:00,0.844,9.251,16.8
17995,4/6/2019 0:00,10:30:00,0.849,9.256,17.1
17996,4/6/2019 0:00,10:45:00,0.848,9.255,17.4
17997,4/6/2019 0:00,11:00:00,0.851,9.258,17.6
17998,4/6/2019 0:00,11:15:00,0.851,9.258,17.8
17999,4/6/2019 0:00,11:30:00,0.853,9.26,17.9
18000,4/6/2019 0:00,11:45:00,0.852,9.259,18.1
18001,4/6/2019 0:00,12:00:00,0.853,9.26,18.4
18002,4/6/2019 0:00,12:15:00,0.856,9.263,18.6
18003,4/6/2019 0:00,12:30:00,0.859,9.266,18.9
18004,4/6/2019 0:00,12:45:00,0.858,9.265,19.2
18005,4/6/2019 0:00,13:00:00,0.862,9.269,19.5
18006,4/6/2019 0:00,13:15:00,0.864,9.271,19.9
18007,4/6/2019 0:00,13:30:00,0.866,9.273,20.2
18008,4/6/2019 0:00,13:45:00,0.863,9.27,20.4
18009,4/6/2019 0:00,14:00:00,0.863,9.27,20.7
18010,4/6/2019 0:00,14:15:00,0.866,9.273,20.9
18011,4/6/2019 0:00,14:30:00,0.866,9.273,21.1
18012,4/6/2019 0:00,14:45:00,0.867,9.274,21.2
18013,4/6/2019 0:00,15:00:00,0.868,9.275,21.4
18014,4/6/2019 0:00,15:15:00,0.868,9.275,21.6
18015,4/6/2019 0:00,15:30:00,0.867,9.274,21.7
18016,4/6/2019 0:00,15:45:00,0.868,9.275,21.8
18017,4/6/2019 0:00,16:00:00,0.867,9.274,21.9
18018,4/6/2019 0:00,16:15:00,0.867,9.274,22
18019,4/6/2019 0:00,16:30:00,0.866,9.273,22
18020,4/6/2019 0:00,16:45:00,0.867,9.274,22.1
18021,4/6/2019 0:00,17:00:00,0.865,9.272,22.1
18022,4/6/2019 0:00,17:15:00,0.867,9.274,22.1
18023,4/6/2019 0:00,17:30:00,0.865,9.272,22.1
18024,4/6/2019 0:00,17:45:00,0.863,9.27,22.1
18025,4/6/2019 0:00,18:00:00,0.866,9.273,22.1
18026,4/6/2019 0:00,18:15:00,0.862,9.269,22
18027,4/6/2019 0:00,18:30:00,0.861,9.268,22
18028,4/6/2019 0:00,18:45:00,0.861,9.268,21.9
18029,4/6/2019 0:00,19:00:00,0.862,9.269,21.9
18030,4/6/2019 0:00,19:15:00,0.863,9.27,21.8
18031,4/6/2019 0:00,19:30:00,0.859,9.266,21.6
18032,4/6/2019 0:00,19:45:00,0.863,9.27,21.5
18033,4/6/2019 0:00,20:00:00,0.856,9.263,21.3
18034,4/6/2019 0:00,20:15:00,0.857,9.264,21.1
18035,4/6/2019 0:00,20:30:00,0.855,9.262,20.9
18036,4/6/2019 0:00,20:45:00,0.852,9.259,20.7
18037,4/6/2019 0:00,21:00:00,0.854,9.261,20.6
18038,4/6/2019 0:00,21:15:00,0.848,9.255,20.3
18039,4/6/2019 0:00,21:30:00,0.849,9.256,20.2
18040,4/6/2019 0:00,21:45:00,0.849,9.256,20.1
18041,4/6/2019 0:00,22:00:00,0.847,9.254,20
18042,4/6/2019 0:00,22:15:00,0.848,9.255,19.8
18043,4/6/2019 0:00,22:30:00,0.847,9.254,19.7
18044,4/6/2019 0:00,22:45:00,0.846,9.253,19.5
18045,4/6/2019 0:00,23:00:00,0.845,9.252,19.3
18046,4/6/2019 0:00,23:15:00,0.841,9.248,19.2
18047,4/6/2019 0:00,23:30:00,0.845,9.252,19
18048,4/6/2019 0:00,23:45:00,0.844,9.251,18.8
18049,4/7/2019 0:00,0:00:00,0.843,9.25,18.7
18050,4/7/2019 0:00,0:15:00,0.841,9.248,18.5
18051,4/7/2019 0:00,0:30:00,0.84,9.247,18.4
18052,4/7/2019 0:00,0:45:00,0.839,9.246,18.3
18053,4/7/2019 0:00,1:00:00,0.834,9.241,18.2
18054,4/7/2019 0:00,1:15:00,0.837,9.244,18.1
18055,4/7/2019 0:00,1:30:00,0.835,9.242,17.9
18056,4/7/2019 0:00,1:45:00,0.837,9.244,17.9
18057,4/7/2019 0:00,2:00:00,0.835,9.242,17.8
18058,4/7/2019 0:00,2:15:00,0.833,9.24,17.7
18059,4/7/2019 0:00,2:30:00,0.837,9.244,17.5
18060,4/7/2019 0:00,2:45:00,0.84,9.247,17.6
18061,4/7/2019 0:00,3:00:00,0.834,9.241,17.7
18062,4/7/2019 0:00,3:15:00,0.84,9.247,17.9
18063,4/7/2019 0:00,3:30:00,0.836,9.243,17.9
18064,4/7/2019 0:00,3:45:00,0.842,9.249,18
18065,4/7/2019 0:00,4:00:00,0.84,9.247,18.1
18066,4/7/2019 0:00,4:15:00,0.837,9.244,18.1
18067,4/7/2019 0:00,4:30:00,0.84,9.247,18
18068,4/7/2019 0:00,4:45:00,0.839,9.246,18
18069,4/7/2019 0:00,5:00:00,0.842,9.249,18
18070,4/7/2019 0:00,5:15:00,0.838,9.245,17.9
18071,4/7/2019 0:00,5:30:00,0.837,9.244,17.8
18072,4/7/2019 0:00,5:45:00,0.837,9.244,17.7
18073,4/7/2019 0:00,6:00:00,0.833,9.24,17.6
18074,4/7/2019 0:00,6:15:00,0.836,9.243,17.6
18075,4/7/2019 0:00,6:30:00,0.836,9.243,17.5
18076,4/7/2019 0:00,6:45:00,0.836,9.243,17.4
18077,4/7/2019 0:00,7:00:00,0.833,9.24,17.4
18078,4/7/2019 0:00,7:15:00,0.831,9.238,17.3
18079,4/7/2019 0:00,7:30:00,0.834,9.241,17.3
18080,4/7/2019 0:00,7:45:00,0.834,9.241,17.2
18081,4/7/2019 0:00,8:00:00,0.834,9.241,17.2
18082,4/7/2019 0:00,8:15:00,0.83,9.237,17.3
18083,4/7/2019 0:00,8:30:00,0.835,9.242,17.4
18084,4/7/2019 0:00,8:45:00,0.836,9.243,17.4
18085,4/7/2019 0:00,9:00:00,0.832,9.239,17.5
18086,4/7/2019 0:00,9:15:00,0.833,9.24,17.6
18087,4/7/2019 0:00,9:30:00,0.833,9.24,17.7
18088,4/7/2019 0:00,9:45:00,0.83,9.237,17.7
18089,4/7/2019 0:00,10:00:00,0.831,9.238,17.8
18090,4/7/2019 0:00,10:15:00,0.833,9.24,17.9
18091,4/7/2019 0:00,10:30:00,0.832,9.239,18
18092,4/7/2019 0:00,10:45:00,0.83,9.237,18.2
18093,4/7/2019 0:00,11:00:00,0.822,9.229,18.3
18094,4/7/2019 0:00,11:15:00,0.832,9.239,18.3
18095,4/7/2019 0:00,11:30:00,0.83,9.237,18.5
18096,4/7/2019 0:00,11:45:00,0.832,9.239,18.7
18097,4/7/2019 0:00,12:00:00,0.831,9.238,18.8
18098,4/7/2019 0:00,12:15:00,0.833,9.24,19
18099,4/7/2019 0:00,12:30:00,0.833,9.24,19.1
18100,4/7/2019 0:00,12:45:00,0.839,9.246,19.3
18101,4/7/2019 0:00,13:00:00,0.84,9.247,19.5
18102,4/7/2019 0:00,13:15:00,0.844,9.251,19.8
18103,4/7/2019 0:00,13:30:00,0.84,9.247,20.1
18104,4/7/2019 0:00,13:45:00,0.843,9.25,20.4
18105,4/7/2019 0:00,14:00:00,0.843,9.25,20.7
18106,4/7/2019 0:00,14:15:00,0.838,9.245,21
18107,4/7/2019 0:00,14:30:00,0.837,9.244,21.3
18108,4/7/2019 0:00,14:45:00,0.842,9.249,21.5
18109,4/7/2019 0:00,15:00:00,0.843,9.25,21.8
18110,4/7/2019 0:00,15:15:00,0.839,9.246,22
18111,4/7/2019 0:00,15:30:00,0.847,9.254,22.2
18112,4/7/2019 0:00,15:45:00,0.848,9.255,22.4
18113,4/7/2019 0:00,16:00:00,0.85,9.257,22.6
18114,4/7/2019 0:00,16:15:00,0.848,9.255,22.7
18115,4/7/2019 0:00,16:30:00,0.842,9.249,22.9
18116,4/7/2019 0:00,16:45:00,0.838,9.245,23
18117,4/7/2019 0:00,17:00:00,0.841,9.248,23.1
18118,4/7/2019 0:00,17:15:00,0.842,9.249,23.1
18119,4/7/2019 0:00,17:30:00,0.836,9.243,23.2
18120,4/7/2019 0:00,17:45:00,0.831,9.238,23.1
18121,4/7/2019 0:00,18:00:00,0.839,9.246,23.1
18122,4/7/2019 0:00,18:15:00,0.848,9.255,23.1
18123,4/7/2019 0:00,18:30:00,0.842,9.249,23.1
18124,4/7/2019 0:00,18:45:00,0.841,9.248,23
18125,4/7/2019 0:00,19:00:00,0.842,9.249,23
18126,4/7/2019 0:00,19:15:00,0.842,9.249,22.8
18127,4/7/2019 0:00,19:30:00,0.838,9.245,22.7
18128,4/7/2019 0:00,19:45:00,0.842,9.249,22.6
18129,4/7/2019 0:00,20:00:00,0.841,9.248,22.4
18130,4/7/2019 0:00,20:15:00,0.839,9.246,22.2
18131,4/7/2019 0:00,20:30:00,0.839,9.246,22
18132,4/7/2019 0:00,20:45:00,0.839,9.246,21.9
18133,4/7/2019 0:00,21:00:00,0.838,9.245,21.7
18134,4/7/2019 0:00,21:15:00,0.84,9.247,21.6
18135,4/7/2019 0:00,21:30:00,0.837,9.244,21.4
18136,4/7/2019 0:00,21:45:00,0.836,9.243,21.2
18137,4/7/2019 0:00,22:00:00,0.833,9.24,21
18138,4/7/2019 0:00,22:15:00,0.829,9.236,20.9
18139,4/7/2019 0:00,22:30:00,0.831,9.238,20.7
18140,4/7/2019 0:00,22:45:00,0.83,9.237,20.5
18141,4/7/2019 0:00,23:00:00,0.829,9.236,20.4
18142,4/7/2019 0:00,23:15:00,0.83,9.237,20.3
18143,4/7/2019 0:00,23:30:00,0.825,9.232,20.2
18144,4/7/2019 0:00,23:45:00,0.822,9.229,20
18145,4/8/2019 0:00,0:00:00,0.821,9.228,19.9
18146,4/8/2019 0:00,0:15:00,0.821,9.228,19.8
18147,4/8/2019 0:00,0:30:00,0.819,9.226,19.7
18148,4/8/2019 0:00,0:45:00,0.824,9.231,19.5
18149,4/8/2019 0:00,1:00:00,0.822,9.229,19.4
18150,4/8/2019 0:00,1:15:00,0.825,9.232,19.3
18151,4/8/2019 0:00,1:30:00,0.821,9.228,19.2
18152,4/8/2019 0:00,1:45:00,0.825,9.232,19.1
18153,4/8/2019 0:00,2:00:00,0.818,9.225,19
18154,4/8/2019 0:00,2:15:00,0.82,9.227,18.9
18155,4/8/2019 0:00,2:30:00,0.826,9.233,18.8
18156,4/8/2019 0:00,2:45:00,0.821,9.228,18.7
18157,4/8/2019 0:00,3:00:00,0.817,9.224,18.7
18158,4/8/2019 0:00,3:15:00,0.818,9.225,18.8
18159,4/8/2019 0:00,3:30:00,0.816,9.223,19
18160,4/8/2019 0:00,3:45:00,0.814,9.221,19.1
18161,4/8/2019 0:00,4:00:00,0.816,9.223,19.1
18162,4/8/2019 0:00,4:15:00,0.815,9.222,19.1
18163,4/8/2019 0:00,4:30:00,0.817,9.224,19.1
18164,4/8/2019 0:00,4:45:00,0.816,9.223,19.1
18165,4/8/2019 0:00,5:00:00,0.819,9.226,19.1
18166,4/8/2019 0:00,5:15:00,0.818,9.225,19
18167,4/8/2019 0:00,5:30:00,0.817,9.224,19
18168,4/8/2019 0:00,5:45:00,0.817,9.224,19
18169,4/8/2019 0:00,6:00:00,0.818,9.225,18.9
18170,4/8/2019 0:00,6:15:00,0.825,9.232,18.8
18171,4/8/2019 0:00,6:30:00,0.82,9.227,18.8
18172,4/8/2019 0:00,6:45:00,0.819,9.226,18.7
18173,4/8/2019 0:00,7:00:00,0.823,9.23,18.7
18174,4/8/2019 0:00,7:15:00,0.82,9.227,18.6
18175,4/8/2019 0:00,7:30:00,0.819,9.226,18.6
18176,4/8/2019 0:00,7:45:00,0.819,9.226,18.6
18177,4/8/2019 0:00,8:00:00,0.818,9.225,18.6
18178,4/8/2019 0:00,8:15:00,0.819,9.226,18.6
18179,4/8/2019 0:00,8:30:00,0.818,9.225,18.5
18180,4/8/2019 0:00,8:45:00,0.813,9.22,18.6
18181,4/8/2019 0:00,9:00:00,0.816,9.223,18.7
18182,4/8/2019 0:00,9:15:00,0.812,9.219,18.8
18183,4/8/2019 0:00,9:30:00,0.812,9.219,18.9
18184,4/8/2019 0:00,9:45:00,0.809,9.216,18.9
18185,4/8/2019 0:00,10:00:00,0.807,9.214,19.1
18186,4/8/2019 0:00,10:15:00,0.804,9.211,19.2
18187,4/8/2019 0:00,10:30:00,0.798,9.205,19.3
18188,4/8/2019 0:00,10:45:00,0.81,9.217,19.5
18189,4/8/2019 0:00,11:00:00,0.813,9.22,19.7
18190,4/8/2019 0:00,11:15:00,0.808,9.215,19.9
18191,4/8/2019 0:00,11:30:00,0.81,9.217,20.2
18192,4/8/2019 0:00,11:45:00,0.814,9.221,20.4
18193,4/8/2019 0:00,12:00:00,0.811,9.218,20.7
18194,4/8/2019 0:00,12:15:00,0.816,9.223,20.9
18195,4/8/2019 0:00,12:30:00,0.811,9.218,21.1
18196,4/8/2019 0:00,12:45:00,0.814,9.221,21.4
18197,4/8/2019 0:00,13:00:00,0.819,9.226,21.6
18198,4/8/2019 0:00,13:15:00,0.819,9.226,21.8
18199,4/8/2019 0:00,13:30:00,0.829,9.236,22.1
18200,4/8/2019 0:00,13:45:00,0.82,9.227,22.3
18201,4/8/2019 0:00,14:00:00,0.825,9.232,22.5
18202,4/8/2019 0:00,14:15:00,0.828,9.235,22.7
18203,4/8/2019 0:00,14:30:00,0.829,9.236,22.8
18204,4/8/2019 0:00,14:45:00,0.826,9.233,23
18205,4/8/2019 0:00,15:00:00,0.819,9.226,23.1
18206,4/8/2019 0:00,15:15:00,0.83,9.237,23.2
18207,4/8/2019 0:00,15:30:00,0.826,9.233,23.4
18208,4/8/2019 0:00,15:45:00,0.82,9.227,23.6
18209,4/8/2019 0:00,16:00:00,0.824,9.231,23.7
18210,4/8/2019 0:00,16:15:00,0.819,9.226,23.8
18211,4/8/2019 0:00,16:30:00,0.822,9.229,23.9
18212,4/8/2019 0:00,16:45:00,0.817,9.224,23.9
18213,4/8/2019 0:00,17:00:00,0.81,9.217,24
18214,4/8/2019 0:00,17:15:00,0.811,9.218,24
18215,4/8/2019 0:00,17:30:00,0.814,9.221,24
18216,4/8/2019 0:00,17:45:00,0.81,9.217,24
18217,4/8/2019 0:00,18:00:00,0.814,9.221,24
18218,4/8/2019 0:00,18:15:00,0.814,9.221,24
18219,4/8/2019 0:00,18:30:00,0.815,9.222,23.9
18220,4/8/2019 0:00,18:45:00,0.818,9.225,23.7
18221,4/8/2019 0:00,19:00:00,0.815,9.222,23.5
18222,4/8/2019 0:00,19:15:00,0.809,9.216,23.3
18223,4/8/2019 0:00,19:30:00,0.814,9.221,23.1
18224,4/8/2019 0:00,19:45:00,0.81,9.217,22.9
18225,4/8/2019 0:00,20:00:00,0.811,9.218,22.7
18226,4/8/2019 0:00,20:15:00,0.813,9.22,22.6
18227,4/8/2019 0:00,20:30:00,0.807,9.214,22.4
18228,4/8/2019 0:00,20:45:00,0.81,9.217,22.2
18229,4/8/2019 0:00,21:00:00,0.805,9.212,22.1
18230,4/8/2019 0:00,21:15:00,0.804,9.211,22
18231,4/8/2019 0:00,21:30:00,0.8,9.207,21.8
18232,4/8/2019 0:00,21:45:00,0.796,9.203,21.6
18233,4/8/2019 0:00,22:00:00,0.801,9.208,21.4
18234,4/8/2019 0:00,22:15:00,0.804,9.211,21.3
18235,4/8/2019 0:00,22:30:00,0.803,9.21,21.2
18236,4/8/2019 0:00,22:45:00,0.799,9.206,21.1
18237,4/8/2019 0:00,23:00:00,0.799,9.206,21
18238,4/8/2019 0:00,23:15:00,0.8,9.207,20.8
18239,4/8/2019 0:00,23:30:00,0.8,9.207,20.6
18240,4/8/2019 0:00,23:45:00,0.798,9.205,20.4
18241,4/9/2019 0:00,0:00:00,0.795,9.202,20.2
18242,4/9/2019 0:00,0:15:00,0.792,9.199,20.1
18243,4/9/2019 0:00,0:30:00,0.795,9.202,20
18244,4/9/2019 0:00,0:45:00,0.797,9.204,19.9
18245,4/9/2019 0:00,1:00:00,0.795,9.202,19.7
18246,4/9/2019 0:00,1:15:00,0.788,9.195,19.5
18247,4/9/2019 0:00,1:30:00,0.791,9.198,19.4
18248,4/9/2019 0:00,1:45:00,0.788,9.195,19.4
18249,4/9/2019 0:00,2:00:00,0.788,9.195,19.3
18250,4/9/2019 0:00,2:15:00,0.791,9.198,19.4
18251,4/9/2019 0:00,2:30:00,0.789,9.196,19.3
18252,4/9/2019 0:00,2:45:00,0.79,9.197,19.3
18253,4/9/2019 0:00,3:00:00,0.789,9.196,19.3
18254,4/9/2019 0:00,3:15:00,0.793,9.2,19.2
18255,4/9/2019 0:00,3:30:00,0.792,9.199,19.1
18256,4/9/2019 0:00,3:45:00,0.79,9.197,19
18257,4/9/2019 0:00,4:00:00,0.789,9.196,18.9
18258,4/9/2019 0:00,4:15:00,0.79,9.197,18.7
18259,4/9/2019 0:00,4:30:00,0.787,9.194,18.5
18260,4/9/2019 0:00,4:45:00,0.785,9.192,18.4
18261,4/9/2019 0:00,5:00:00,0.788,9.195,18.4
18262,4/9/2019 0:00,5:15:00,0.791,9.198,18.2
18263,4/9/2019 0:00,5:30:00,0.784,9.191,18.2
18264,4/9/2019 0:00,5:45:00,0.785,9.192,18.1
18265,4/9/2019 0:00,6:00:00,0.786,9.193,17.9
18266,4/9/2019 0:00,6:15:00,0.787,9.194,17.8
18267,4/9/2019 0:00,6:30:00,0.785,9.192,17.7
18268,4/9/2019 0:00,6:45:00,0.786,9.193,17.6
18269,4/9/2019 0:00,7:00:00,0.779,9.186,17.5
18270,4/9/2019 0:00,7:15:00,0.781,9.188,17.5
18271,4/9/2019 0:00,7:30:00,0.784,9.191,17.5
18272,4/9/2019 0:00,7:45:00,0.785,9.192,17.6
18273,4/9/2019 0:00,8:00:00,0.783,9.19,17.7
18274,4/9/2019 0:00,8:15:00,0.782,9.189,17.9
18275,4/9/2019 0:00,8:30:00,0.78,9.187,18
18276,4/9/2019 0:00,8:45:00,0.778,9.185,18.1
18277,4/9/2019 0:00,9:00:00,0.789,9.196,18.2
18278,4/9/2019 0:00,9:15:00,0.782,9.189,18.4
18279,4/9/2019 0:00,9:30:00,0.781,9.188,18.6
18280,4/9/2019 0:00,9:45:00,0.787,9.194,18.7
18281,4/9/2019 0:00,10:00:00,0.784,9.191,19
18282,4/9/2019 0:00,10:15:00,0.784,9.191,19.1
18283,4/9/2019 0:00,10:30:00,0.785,9.192,19.3
18284,4/9/2019 0:00,10:45:00,0.783,9.19,19.4
18285,4/9/2019 0:00,11:00:00,0.779,9.186,19.6
18286,4/9/2019 0:00,11:15:00,0.783,9.19,19.9
18287,4/9/2019 0:00,11:30:00,0.782,9.189,20.2
18288,4/9/2019 0:00,11:45:00,0.787,9.194,20.5
18289,4/9/2019 0:00,12:00:00,0.786,9.193,20.8
18290,4/9/2019 0:00,12:15:00,0.788,9.195,21.1
18291,4/9/2019 0:00,12:30:00,0.793,9.2,21.5
18292,4/9/2019 0:00,12:45:00,0.795,9.202,21.9
18293,4/9/2019 0:00,13:00:00,0.799,9.206,22.2
18294,4/9/2019 0:00,13:15:00,0.796,9.203,22.6
18295,4/9/2019 0:00,13:30:00,0.797,9.204,23
18296,4/9/2019 0:00,13:45:00,0.8,9.207,23.3
18297,4/9/2019 0:00,14:00:00,0.799,9.206,23.7
18298,4/9/2019 0:00,14:15:00,0.788,9.195,24.1
18299,4/9/2019 0:00,14:30:00,0.798,9.205,24.4
18300,4/9/2019 0:00,14:45:00,0.796,9.203,24.7
18301,4/9/2019 0:00,15:00:00,0.793,9.2,25
18302,4/9/2019 0:00,15:15:00,0.799,9.206,25.2
18303,4/9/2019 0:00,15:30:00,0.79,9.197,25.3
18304,4/9/2019 0:00,15:45:00,0.802,9.209,25.4
18305,4/9/2019 0:00,16:00:00,0.794,9.201,25.5
18306,4/9/2019 0:00,16:15:00,0.794,9.201,25.6
18307,4/9/2019 0:00,16:30:00,0.794,9.201,25.6
18308,4/9/2019 0:00,16:45:00,0.796,9.203,25.5
18309,4/9/2019 0:00,17:00:00,0.792,9.199,25.4
18310,4/9/2019 0:00,17:15:00,0.793,9.2,25.2
18311,4/9/2019 0:00,17:30:00,0.79,9.197,25
18312,4/9/2019 0:00,17:45:00,0.79,9.197,24.8
18313,4/9/2019 0:00,18:00:00,0.785,9.192,24.5
18314,4/9/2019 0:00,18:15:00,0.788,9.195,24.3
18315,4/9/2019 0:00,18:30:00,0.788,9.195,24
18316,4/9/2019 0:00,18:45:00,0.783,9.19,23.7
18317,4/9/2019 0:00,19:00:00,0.786,9.193,23.3
18318,4/9/2019 0:00,19:15:00,0.785,9.192,23
18319,4/9/2019 0:00,19:30:00,0.78,9.187,22.6
18320,4/9/2019 0:00,19:45:00,0.781,9.188,22.2
18321,4/9/2019 0:00,20:00:00,0.774,9.181,21.8
18322,4/9/2019 0:00,20:15:00,0.779,9.186,21.5
18323,4/9/2019 0:00,20:30:00,0.771,9.178,21.2
18324,4/9/2019 0:00,20:45:00,0.771,9.178,20.9
18325,4/9/2019 0:00,21:00:00,0.775,9.182,20.6
18326,4/9/2019 0:00,21:15:00,0.768,9.175,20.3
18327,4/9/2019 0:00,21:30:00,0.765,9.172,20
18328,4/9/2019 0:00,21:45:00,0.763,9.17,19.8
18329,4/9/2019 0:00,22:00:00,0.76,9.167,19.5
18330,4/9/2019 0:00,22:15:00,0.761,9.168,19.3
18331,4/9/2019 0:00,22:30:00,0.761,9.168,19.1
18332,4/9/2019 0:00,22:45:00,0.758,9.165,18.9
18333,4/9/2019 0:00,23:00:00,0.753,9.16,18.8
18334,4/9/2019 0:00,23:15:00,0.758,9.165,18.6
18335,4/9/2019 0:00,23:30:00,0.754,9.161,18.5
18336,4/9/2019 0:00,23:45:00,0.757,9.164,18.3
18337,4/10/2019 0:00,0:00:00,0.753,9.16,18
18338,4/10/2019 0:00,0:15:00,0.749,9.156,17.8
18339,4/10/2019 0:00,0:30:00,0.748,9.155,17.6
18340,4/10/2019 0:00,0:45:00,0.751,9.158,17.4
18341,4/10/2019 0:00,1:00:00,0.745,9.152,17.3
18342,4/10/2019 0:00,1:15:00,0.745,9.152,17.1
18343,4/10/2019 0:00,1:30:00,0.747,9.154,16.9
18344,4/10/2019 0:00,1:45:00,0.743,9.15,16.8
18345,4/10/2019 0:00,2:00:00,0.749,9.156,16.6
18346,4/10/2019 0:00,2:15:00,0.744,9.151,16.4
18347,4/10/2019 0:00,2:30:00,0.746,9.153,16.1
18348,4/10/2019 0:00,2:45:00,0.739,9.146,15.8
18349,4/10/2019 0:00,3:00:00,0.739,9.146,15.6
18350,4/10/2019 0:00,3:15:00,0.738,9.145,15.5
18351,4/10/2019 0:00,3:30:00,0.742,9.149,15.7
18352,4/10/2019 0:00,3:45:00,0.744,9.151,15.7
18353,4/10/2019 0:00,4:00:00,0.739,9.146,15.7
18354,4/10/2019 0:00,4:15:00,0.739,9.146,15.4
18355,4/10/2019 0:00,4:30:00,0.735,9.142,15.2
18356,4/10/2019 0:00,4:45:00,0.733,9.14,15
18357,4/10/2019 0:00,5:00:00,0.731,9.138,14.8
18358,4/10/2019 0:00,5:15:00,0.732,9.139,14.8
18359,4/10/2019 0:00,5:30:00,0.731,9.138,14.9
18360,4/10/2019 0:00,5:45:00,0.729,9.136,14.9
18361,4/10/2019 0:00,6:00:00,0.732,9.139,14.9
18362,4/10/2019 0:00,6:15:00,0.734,9.141,14.8
18363,4/10/2019 0:00,6:30:00,0.733,9.14,14.9
18364,4/10/2019 0:00,6:45:00,0.732,9.139,14.8
18365,4/10/2019 0:00,7:00:00,0.736,9.143,14.9
18366,4/10/2019 0:00,7:15:00,0.736,9.143,14.9
18367,4/10/2019 0:00,7:30:00,0.733,9.14,15
18368,4/10/2019 0:00,7:45:00,0.736,9.143,15
18369,4/10/2019 0:00,8:00:00,0.738,9.145,15.1
18370,4/10/2019 0:00,8:15:00,0.734,9.141,15.2
18371,4/10/2019 0:00,8:30:00,0.734,9.141,15.3
18372,4/10/2019 0:00,8:45:00,0.737,9.144,15.5
18373,4/10/2019 0:00,9:00:00,0.739,9.146,15.7
18374,4/10/2019 0:00,9:15:00,0.735,9.142,15.9
18375,4/10/2019 0:00,9:30:00,0.737,9.144,16
18376,4/10/2019 0:00,9:45:00,0.736,9.143,16.1
18377,4/10/2019 0:00,10:00:00,0.736,9.143,16.2
18378,4/10/2019 0:00,10:15:00,0.734,9.141,16.3
18379,4/10/2019 0:00,10:30:00,0.729,9.136,16.4
18380,4/10/2019 0:00,10:45:00,0.73,9.137,16.5
18381,4/10/2019 0:00,11:00:00,0.74,9.147,16.7
18382,4/10/2019 0:00,11:15:00,0.729,9.136,17.1
18383,4/10/2019 0:00,11:30:00,0.733,9.14,17.5
18384,4/10/2019 0:00,11:45:00,0.735,9.142,17.8
18385,4/10/2019 0:00,12:00:00,0.742,9.149,18.2
18386,4/10/2019 0:00,12:15:00,0.743,9.15,18.6
18387,4/10/2019 0:00,12:30:00,0.746,9.153,19
18388,4/10/2019 0:00,12:45:00,0.742,9.149,19.4
18389,4/10/2019 0:00,13:00:00,0.75,9.157,19.8
18390,4/10/2019 0:00,13:15:00,0.75,9.157,20.2
18391,4/10/2019 0:00,13:30:00,0.757,9.164,20.7
18392,4/10/2019 0:00,13:45:00,0.754,9.161,21.1
18393,4/10/2019 0:00,14:00:00,0.759,9.166,21.5
18394,4/10/2019 0:00,14:15:00,0.755,9.162,21.9
18395,4/10/2019 0:00,14:30:00,0.759,9.166,22.3
18396,4/10/2019 0:00,14:45:00,0.749,9.156,22.7
18397,4/10/2019 0:00,15:00:00,0.756,9.163,23.1
18398,4/10/2019 0:00,15:15:00,0.756,9.163,23.5
18399,4/10/2019 0:00,15:30:00,0.762,9.169,23.8
18400,4/10/2019 0:00,15:45:00,0.757,9.164,24.1
18401,4/10/2019 0:00,16:00:00,0.758,9.165,24.3
18402,4/10/2019 0:00,16:15:00,0.763,9.17,24.5
18403,4/10/2019 0:00,16:30:00,0.754,9.161,24.6
18404,4/10/2019 0:00,16:45:00,0.754,9.161,24.7
18405,4/10/2019 0:00,17:00:00,0.754,9.161,24.7
